user_id,favourite_fruit
39573,apple
46793,banana
63073,banana
111938,apple
54215,banana
31333,banana
80854,banana
76747,orange
12315,banana
31089,banana
118875,apple
66975,orange
28498,banana
66882,orange
30644,banana
60474,orange
89336,apple
88982,orange
15263,banana
62009,banana
62082,banana
37484,peach
37495,peach
35588,banana
15649,banana
12871,banana
12987,banana
41421,banana
60020,banana
121819,apple
121623,banana
121700,banana
108123,orange
50168,banana
57465,banana
112043,banana
111983,apple
12184,orange
36297,banana
82496,orange
1349,banana
57731,apple
84790,banana
104035,banana
104151,banana
104112,peach
73492,banana
34452,banana
82226,banana
82284,banana
47107,banana
47066,orange
47062,banana
47108,banana
47131,banana
8108,banana
22051,banana
22216,banana
22263,banana
82835,orange
103807,peach
53764,orange
51059,apple
21925,apple
48505,peach
48489,banana
121565,peach
121409,banana
121467,banana
37006,banana
121930,orange
122050,orange
122139,apple
101899,apple
113629,banana
62774,apple
67321,apple
112219,banana
96344,banana
112360,apple
43086,banana
1200,banana
30325,banana
39523,banana
15850,banana
22676,peach
22657,apple
2083,peach
21773,apple
109123,orange
108894,peach
85024,apple
75218,banana
32637,peach
117477,peach
39636,banana
117554,banana
117397,orange
48572,banana
48459,banana
13470,peach
1332,banana
19997,banana
19991,banana
67569,orange
54895,orange
29886,banana
20631,banana
20541,peach
65303,banana
37081,peach
36035,orange
51390,banana
54518,peach
51374,banana
100934,banana
106878,banana
42817,banana
39804,banana
6107,banana
71501,banana
71378,orange
69508,orange
81974,orange
2726,banana
46930,banana
47190,apple
77817,orange
77912,orange
39315,banana
55199,banana
57143,orange
11406,banana
6763,banana
24104,banana
20324,peach
31619,banana
57485,banana
57624,banana
115522,banana
115312,orange
115344,orange
114709,orange
41310,apple
41317,banana
4920,banana
29488,peach
29492,peach
27850,banana
7490,orange
25634,banana
102128,banana
100741,banana
58287,orange
99365,banana
74411,banana
86787,banana
87202,orange
74048,banana
51558,banana
74181,apple
59686,banana
86378,banana
31916,banana
8837,banana
8788,banana
14630,peach
14594,banana
103100,banana
109429,apple
109444,apple
39415,peach
6444,peach
38989,banana
38968,banana
95284,apple
79457,banana
14971,peach
14928,banana
99194,banana
36845,banana
23300,apple
99812,apple
46862,banana
42141,banana
60090,banana
6400,banana
59667,banana
59763,orange
47901,banana
17791,apple
17560,banana
6338,banana
65215,banana
39130,apple
2951,banana
3083,apple
4647,apple
29144,banana
72234,orange
85116,banana
48256,banana
79771,apple
54044,apple
1648,apple
77958,banana
78116,banana
77923,banana
20908,banana
3144,banana
15043,peach
15099,banana
59951,banana
30100,peach
15614,peach
31679,banana
31715,banana
107380,apple
107844,orange
60581,orange
60582,banana
60544,banana
117846,banana
112973,banana
17500,banana
17513,banana
17407,banana
111792,apple
111806,orange
101453,apple
101406,orange
84653,banana
39994,banana
65715,apple
65725,banana
61325,orange
62283,banana
108174,banana
101624,banana
108274,orange
19662,banana
52230,banana
41482,apple
41497,banana
21433,banana
42705,banana
69428,orange
31550,banana
74540,apple
36817,banana
74578,apple
74510,banana
74598,banana
101045,apple
107303,orange
2754,peach
2747,peach
116802,orange
97677,banana
100397,banana
67710,peach
108814,orange
104892,apple
71164,banana
29797,peach
65023,orange
44844,apple
41260,banana
28225,banana
49035,banana
57815,banana
57758,orange
41776,banana
86046,banana
59569,banana
106823,orange
118255,peach
117996,peach
118064,orange
99710,apple
118248,banana
8346,banana
8275,peach
48370,banana
48393,banana
46674,banana
14307,orange
20348,banana
20221,banana
116619,apple
116607,orange
49444,peach
56995,banana
16631,orange
102803,banana
103380,apple
103335,banana
103499,apple
8909,apple
17027,banana
11583,banana
31445,banana
100987,apple
50226,banana
85885,banana
85837,orange
85843,banana
85857,apple
32539,banana
78820,banana
78866,apple
27701,peach
78726,apple
78706,banana
117058,banana
117337,banana
117314,banana
117014,orange
8942,banana
8856,apple
72905,apple
1043,banana
48135,apple
48143,banana
48152,peach
108534,banana
108381,banana
34711,banana
17308,banana
107544,banana
99607,peach
23883,banana
113048,apple
20146,banana
20164,banana
23201,peach
114477,banana
11966,apple
12032,peach
78951,banana
79102,banana
62597,peach
63339,banana
112658,peach
8706,banana
25055,banana
36642,banana
36647,banana
36943,banana
112846,apple
78241,orange
78225,orange
79248,banana
68628,orange
46608,banana
46262,banana
22343,banana
20797,banana
15874,orange
38751,peach
34309,banana
25545,banana
67801,orange
67821,banana
56321,banana
68620,banana
68728,apple
68765,orange
28833,banana
6897,apple
1832,banana
87584,peach
101519,banana
21138,peach
21064,banana
21159,banana
65798,banana
67668,banana
33130,banana
53719,peach
53768,orange
29291,banana
29391,banana
2020,peach
2085,banana
12111,banana
12244,peach
71740,banana
23760,banana
2136,banana
24115,banana
28284,banana
68014,banana
68053,orange
75716,orange
75608,apple
75667,banana
55911,banana
122875,orange
114629,orange
44390,banana
115669,orange
82876,banana
3707,banana
7443,orange
55766,banana
55871,banana
55753,orange
55798,orange
14452,banana
14398,banana
114077,apple
122393,orange
122362,orange
35407,banana
35506,banana
30764,orange
44633,banana
105728,banana
50085,apple
49718,banana
49793,orange
55248,banana
75444,banana
15703,banana
64528,orange
86254,orange
3632,peach
76831,apple
113808,banana
105493,orange
21951,orange
7387,banana
61264,apple
61383,orange
55619,banana
56110,peach
60857,banana
13856,banana
13928,apple
56011,banana
15207,peach
15304,peach
15202,banana
15298,banana
36546,orange
36476,banana
3464,peach
3523,apple
3484,peach
72087,banana
3796,peach
106222,orange
123110,apple
97279,orange
123238,banana
1022,banana
114089,banana
114117,orange
104641,orange
85698,banana
83447,orange
50755,peach
31325,banana
35990,banana
36014,banana
35851,banana
32899,banana
76944,banana
76348,apple
15999,peach
15976,banana
114426,apple
114328,banana
104494,apple
40171,banana
75987,orange
76017,apple
40687,banana
47792,banana
45899,apple
39786,banana
43748,peach
42396,banana
109690,orange
101964,banana
56043,orange
56214,orange
65698,banana
55152,banana
55169,banana
53591,peach
85203,banana
104966,orange
105051,apple
44033,banana
44044,peach
77308,orange
106481,banana
55554,peach
55569,banana
42026,peach
104932,banana
3340,apple
60866,orange
21252,banana
21223,banana
15516,peach
15523,banana
97249,banana
40532,orange
61925,banana
39981,banana
115242,orange
75872,banana
96248,banana
36164,peach
36205,banana
42339,apple
95767,apple
58029,orange
96756,banana
31595,banana
39227,peach
58195,orange
58220,orange
44583,peach
46058,banana
3911,peach
29911,banana
35784,peach
57494,banana
815,banana
58896,orange
58906,orange
37368,banana
38304,banana
38387,banana
18085,banana
12265,peach
9611,banana
57466,peach
58586,banana
58731,banana
21337,banana
53168,peach
53244,banana
58361,orange
58513,banana
58536,orange
58454,orange
53543,peach
43888,apple
21257,banana
38421,banana
52965,banana
9458,banana
9404,banana
9483,banana
2321,banana
2290,peach
45429,banana
5268,apple
70086,peach
67993,banana
38887,banana
35173,banana
75137,apple
98520,banana
98405,banana
7339,apple
58344,orange
58355,banana
49528,apple
50717,orange
84142,apple
44695,banana
59097,peach
82990,apple
62451,banana
59517,banana
16110,banana
36473,banana
9874,orange
45576,orange
63787,apple
63168,orange
49014,banana
52838,banana
64205,banana
10924,banana
57967,banana
16280,banana
81801,apple
81868,banana
62100,banana
42951,banana
54516,banana
21460,banana
19467,banana
94554,orange
94583,orange
10351,peach
26269,banana
37863,banana
49355,peach
49422,apple
18817,banana
40765,banana
69255,banana
50810,banana
61043,apple
25103,banana
38201,banana
24959,banana
26415,orange
7197,peach
14345,banana
18613,banana
120604,orange
19299,banana
12178,banana
31034,banana
12199,banana
45255,banana
63498,orange
63574,orange
38049,banana
11474,banana
52292,banana
50824,banana
34449,banana
7835,banana
5216,apple
728,peach
12188,peach
628,banana
10845,banana
26670,peach
34138,banana
34110,banana
111208,apple
111326,apple
16650,banana
16602,banana
98635,peach
76990,apple
98696,banana
43785,banana
70704,banana
46628,banana
98672,orange
68696,banana
28486,banana
54385,orange
63332,apple
502,banana
27387,apple
24387,banana
19294,banana
19331,banana
14867,apple
50758,banana
70489,banana
24471,orange
24582,orange
23060,orange
50886,banana
74294,peach
64240,apple
18911,banana
20135,peach
55976,orange
110938,apple
102084,banana
111065,banana
27122,apple
98155,banana
33504,apple
33674,banana
44915,banana
66347,apple
31963,banana
48274,orange
10624,banana
64893,apple
64765,orange
92132,apple
84848,apple
91074,banana
45000,apple
45004,banana
45467,apple
48957,banana
1667,banana
84275,peach
53658,banana
84335,orange
51481,peach
80920,orange
18196,banana
18201,banana
38414,orange
45085,banana
27046,peach
27040,banana
53097,peach
53017,banana
67027,apple
38516,peach
83979,apple
33088,apple
33017,banana
26745,banana
22161,peach
25363,banana
19115,peach
19123,banana
33402,banana
33427,apple
43729,banana
110357,banana
27923,banana
120339,apple
81618,apple
62278,banana
13367,banana
13299,apple
13304,banana
64276,banana
64323,banana
4912,peach
13111,banana
73037,banana
73101,orange
72996,orange
25762,banana
32460,peach
35628,banana
2429,peach
70953,banana
71023,orange
70258,banana
82910,apple
40071,banana
48789,banana
48810,banana
70168,banana
66643,peach
94955,banana
95172,banana
32926,peach
17931,banana
32915,banana
49901,apple
110317,apple
109316,banana
95430,banana
39438,banana
84384,peach
84382,apple
54033,banana
84399,banana
84510,banana
120784,orange
106208,apple
78154,apple
83640,banana
26388,banana
26261,banana
26307,banana
80033,banana
81438,apple
81444,apple
41367,banana
66560,apple
66529,banana
61853,banana
78598,orange
19701,banana
77762,orange
119281,apple
117158,banana
119221,orange
92118,banana
91943,orange
26121,orange
18501,apple
18454,banana
18531,banana
75526,banana
104486,banana
118275,banana
118457,banana
118354,banana
118264,banana
118271,orange
118473,orange
119985,orange
119943,apple
71978,apple
36679,peach
43385,banana
101776,peach
102502,banana
119517,orange
119684,banana
17672,banana
41249,banana
76512,apple
30445,apple
110100,orange
110015,orange
72521,apple
22959,banana
17947,apple
73347,banana
19084,banana
9700,banana
353,peach
25958,banana
25877,banana
45955,banana
9820,peach
43519,orange
15876,banana
4470,banana
62407,apple
66712,banana
11745,banana
4543,banana
1605,peach
46958,apple
118539,orange
118590,banana
88012,banana
38922,banana
6972,banana
80664,orange
80696,orange
18938,banana
47307,banana
62619,orange
66875,banana
39069,peach
94535,apple
55010,banana
48710,peach
54945,banana
55036,banana
43632,peach
96587,apple
46524,banana
40947,apple
80905,banana
81042,banana
15156,orange
30973,banana
30850,banana
31043,banana
31068,banana
119046,orange
22459,peach
22440,banana
22450,banana
22444,peach
22467,banana
30789,banana
82531,apple
30530,peach
30602,banana
30463,banana
82177,apple
75948,banana
61966,banana
89258,orange
4240,apple
62061,banana
62117,banana
121834,banana
121614,orange
74654,banana
52576,orange
67064,orange
43807,banana
57696,banana
95360,apple
76186,banana
29836,banana
75126,orange
75119,banana
75105,banana
10994,peach
67517,banana
75474,peach
78664,orange
47085,banana
43175,banana
8094,banana
4375,banana
22009,peach
22101,banana
52300,banana
20485,banana
52356,banana
48738,peach
48715,banana
97368,apple
21964,banana
3067,banana
48468,apple
8633,banana
106815,apple
121349,banana
121329,orange
46741,banana
4162,apple
67368,orange
111228,banana
106915,banana
56387,banana
56402,orange
56423,orange
112412,orange
61565,orange
11524,banana
35345,banana
30329,banana
30366,banana
44652,banana
44664,banana
50908,orange
50861,orange
42921,orange
21676,banana
21681,banana
21772,peach
10930,banana
10893,banana
10620,banana
54902,banana
75483,banana
117534,banana
48566,banana
13586,banana
20064,banana
54841,peach
54912,apple
6759,peach
29912,banana
55517,banana
37040,apple
44621,peach
54600,orange
107019,orange
107048,orange
42786,peach
4826,banana
6063,banana
71374,banana
81967,peach
43820,banana
39239,peach
39301,banana
57158,orange
59946,banana
6665,apple
11578,banana
21583,banana
57399,apple
57579,banana
57563,orange
53844,banana
4901,peach
29601,banana
23625,banana
25625,apple
105820,orange
48257,banana
108981,orange
59411,banana
54445,apple
54408,banana
99408,apple
35144,banana
74375,banana
74290,banana
37919,apple
74132,orange
62529,banana
32030,banana
8749,peach
13746,banana
109595,apple
109600,banana
76129,orange
39339,banana
11315,peach
11191,peach
38604,banana
15038,banana
99326,banana
36407,banana
1715,banana
52375,banana
17558,apple
17662,banana
39098,banana
2942,peach
78683,orange
46313,banana
79824,apple
25416,peach
25291,banana
17180,banana
17258,banana
111624,apple
111492,banana
111550,banana
78012,orange
76622,apple
78035,orange
15052,banana
60025,orange
21182,banana
30090,banana
101605,orange
60535,banana
60567,orange
74768,orange
56717,banana
117879,banana
117812,banana
54093,apple
3128,banana
111692,banana
97963,orange
2565,banana
2528,peach
80002,orange
54205,banana
8561,banana
41592,peach
41555,apple
34252,banana
52581,banana
52592,banana
14115,banana
11759,peach
108124,banana
31846,banana
108304,banana
77030,apple
20719,orange
42707,banana
74560,apple
107191,orange
39184,banana
116870,orange
101123,banana
101071,orange
38,banana
100468,banana
103111,apple
50011,apple
108678,apple
29668,banana
65033,apple
854,banana
41200,banana
41191,banana
41233,banana
36785,banana
57830,orange
57767,apple
821,banana
59604,banana
100771,banana
106701,banana
118041,banana
8431,banana
28698,banana
52086,apple
50045,peach
10664,peach
14193,banana
62702,banana
62767,banana
20335,banana
116536,banana
105151,orange
56957,banana
35932,banana
51965,orange
53908,banana
122599,orange
122564,orange
116083,orange
17086,banana
101029,peach
49878,banana
32378,banana
4531,peach
85826,banana
65624,banana
85965,banana
2645,peach
32153,banana
78855,banana
78814,banana
61928,orange
52565,apple
8211,banana
78671,apple
78768,orange
117168,orange
41695,apple
28283,banana
65944,peach
39208,banana
42515,peach
56586,peach
56662,orange
56184,peach
101012,banana
101889,apple
62573,banana
83315,apple
48056,peach
48170,banana
11838,peach
34713,banana
34792,peach
107698,apple
107417,apple
112970,banana
112911,apple
66291,banana
21037,banana
23173,peach
19929,peach
19946,banana
50299,orange
114444,banana
12047,banana
50378,orange
31852,peach
112581,apple
11072,apple
11070,banana
123296,banana
7408,apple
36707,banana
36990,peach
100715,banana
49921,banana
28962,peach
28916,banana
34172,banana
56074,banana
78363,peach
20895,banana
78336,banana
76471,banana
84960,apple
84971,orange
84954,banana
46560,apple
46573,banana
46172,banana
68443,banana
38817,orange
34383,banana
29298,banana
56356,banana
61782,peach
6827,peach
6888,apple
68843,banana
29100,banana
85517,apple
15839,banana
11700,banana
116021,banana
34616,peach
101619,banana
83224,banana
83270,orange
21078,peach
21067,banana
67680,peach
104215,apple
35101,banana
2027,banana
3898,banana
3890,peach
12092,banana
71882,orange
2256,banana
45810,apple
45777,banana
45822,banana
23804,orange
68491,apple
28358,banana
75635,banana
122776,apple
122856,apple
105758,apple
122678,banana
122962,orange
28053,peach
28163,peach
27584,banana
28090,banana
34475,banana
42165,banana
41129,orange
42242,peach
115632,banana
115574,banana
115855,banana
76424,banana
23857,banana
1803,peach
82939,orange
3652,peach
11647,peach
14417,banana
14480,banana
35385,peach
44608,banana
105582,banana
105681,banana
105742,apple
153,peach
50124,peach
32630,banana
71568,peach
61225,peach
61200,banana
23678,apple
77029,banana
17847,banana
115001,orange
114870,apple
86036,orange
86289,banana
97632,apple
55927,orange
113733,apple
113841,apple
68892,apple
105468,apple
44221,apple
7036,banana
61280,orange
41754,banana
55639,banana
60814,peach
60797,banana
60763,banana
1940,banana
13865,banana
113106,banana
56029,orange
36534,peach
79981,banana
15223,banana
105158,orange
39990,orange
40103,banana
31133,banana
31192,peach
31206,banana
9045,banana
106097,apple
123132,orange
123165,apple
123200,banana
123128,orange
104702,orange
83494,apple
27856,banana
55454,banana
31777,banana
35925,banana
76331,apple
76436,banana
76387,banana
85309,apple
40214,banana
60685,banana
58028,orange
113985,apple
113927,banana
76590,apple
76588,apple
36294,banana
45898,banana
60492,apple
43740,banana
43704,banana
109718,banana
102075,banana
56048,banana
56124,banana
56058,banana
66422,peach
66373,banana
55050,peach
55190,banana
7028,apple
36408,banana
36366,banana
106338,orange
28639,banana
17758,peach
41944,banana
43880,banana
61845,orange
11699,banana
97389,banana
97109,banana
20800,banana
61056,orange
61895,banana
39920,banana
115115,peach
115190,apple
114946,orange
75822,banana
37849,banana
50987,banana
50989,banana
95758,apple
95818,banana
58136,apple
58166,orange
58160,orange
4014,banana
3958,apple
4046,peach
30555,banana
1966,apple
58911,banana
12252,banana
12338,peach
4559,banana
58630,apple
58698,banana
52476,apple
58438,apple
55874,banana
58480,banana
28010,banana
58408,orange
53483,banana
254,banana
12500,banana
12570,orange
53048,peach
49721,banana
53028,banana
12754,banana
5296,banana
7778,banana
16567,banana
15146,apple
80157,apple
40644,banana
19967,banana
98391,banana
98434,banana
93553,banana
92107,banana
61743,banana
82340,apple
84154,apple
62799,banana
84168,banana
21922,peach
47753,banana
59117,orange
22420,banana
83865,peach
20379,banana
15907,banana
40407,banana
45502,peach
45575,banana
63816,banana
45451,peach
47645,banana
64164,apple
63205,orange
47017,banana
60534,banana
81950,apple
78535,banana
53439,apple
30781,banana
51575,banana
53348,orange
50265,banana
51405,apple
69885,peach
69897,apple
69905,banana
45303,apple
19427,peach
47174,apple
83282,banana
94718,banana
9713,banana
58989,orange
37940,banana
49406,orange
49450,peach
26483,banana
33576,banana
15610,banana
1028,apple
15151,peach
64967,banana
69407,orange
25107,peach
25101,banana
5170,banana
26433,peach
26491,banana
49566,orange
18653,apple
18638,banana
51378,apple
120646,banana
120460,banana
105809,apple
16105,orange
16135,banana
15057,banana
33871,apple
49273,peach
49343,banana
27031,banana
45232,banana
57141,peach
62356,banana
45943,banana
47592,banana
49690,banana
47843,orange
64463,orange
4775,apple
5123,banana
5197,banana
29002,banana
12690,banana
49136,peach
49208,peach
14675,peach
33863,banana
34100,orange
34049,peach
34093,peach
34086,banana
110929,apple
98617,banana
3835,apple
74323,apple
79552,apple
98684,orange
5970,banana
5956,banana
69494,apple
50859,banana
27270,peach
27434,banana
27355,banana
19232,banana
70380,banana
70449,banana
35720,banana
24539,banana
24542,banana
74600,banana
10418,banana
10464,orange
24620,banana
121192,apple
121077,banana
121297,banana
121206,banana
120967,orange
87320,banana
85381,apple
121114,orange
24888,apple
7640,peach
111073,peach
44588,apple
64545,orange
98117,apple
45032,banana
47701,apple
98182,banana
95410,banana
233,banana
7916,banana
6044,banana
8081,banana
33697,banana
33673,peach
33708,banana
33802,apple
59915,banana
81112,banana
81144,banana
81021,banana
81299,banana
81130,orange
74074,banana
56220,banana
64830,apple
92047,apple
92660,banana
64584,peach
47183,apple
19875,banana
56838,peach
26513,orange
15437,banana
55477,orange
5802,banana
84329,apple
62521,apple
6166,orange
18138,banana
18159,banana
8317,banana
26982,banana
26865,orange
40317,banana
27183,peach
27157,banana
27044,banana
27174,banana
72895,orange
77046,banana
72069,apple
84024,banana
52224,orange
62780,orange
33058,banana
10619,banana
19203,banana
120230,orange
77842,orange
52371,apple
118042,banana
120224,peach
76328,apple
4395,banana
13101,banana
13020,peach
72831,banana
37579,peach
37573,apple
35559,banana
57957,apple
57948,banana
57926,orange
9916,banana
70931,apple
70998,apple
71075,apple
70986,banana
70972,banana
61403,banana
71018,orange
93098,banana
93827,banana
93192,orange
553,banana
42580,banana
48774,banana
95078,banana
95029,peach
95064,orange
60769,banana
26708,banana
27159,banana
33264,peach
16800,banana
64051,banana
63997,orange
19733,orange
26691,apple
26666,banana
110439,orange
54276,apple
37611,peach
37670,banana
120845,orange
120825,orange
71358,banana
83751,banana
74148,banana
81314,peach
81526,peach
75226,banana
59510,apple
66500,apple
106258,apple
109306,banana
19679,banana
113834,apple
119172,apple
50781,orange
119323,apple
119439,apple
91084,orange
26075,peach
26160,banana
81237,apple
76242,peach
100464,apple
99873,banana
24442,banana
96436,apple
110530,orange
70536,banana
70539,banana
99118,apple
95230,apple
62017,apple
72820,banana
65058,orange
119641,banana
119735,apple
112282,apple
17390,banana
73223,banana
18972,banana
19000,banana
19012,banana
19074,banana
1393,peach
25914,banana
43506,banana
21766,peach
4449,banana
47903,banana
66520,banana
16793,banana
13256,banana
13135,peach
47403,orange
47418,banana
118579,peach
118618,orange
118811,orange
25785,peach
88215,banana
2484,banana
65422,apple
42679,orange
18939,banana
18878,banana
66865,banana
66835,banana
45838,banana
5638,apple
110779,banana
2821,banana
2771,banana
43580,apple
17214,banana
80990,apple
59718,apple
21479,banana
80889,banana
22314,peach
31076,banana
30155,banana
15493,peach
68506,orange
87138,peach
77926,orange
54036,banana
39505,peach
21919,banana
22559,banana
22499,peach
22543,peach
30680,peach
30751,banana
30649,banana
30787,banana
43559,apple
74888,peach
74842,banana
89590,apple
31588,banana
14842,apple
88887,banana
76077,banana
82213,banana
12938,banana
41369,apple
103564,orange
109908,orange
121882,apple
121640,apple
106248,apple
121729,orange
121803,orange
74697,banana
74742,peach
112055,apple
76498,orange
25172,peach
17887,banana
75130,orange
21318,banana
97836,banana
104115,orange
104030,banana
25530,banana
11563,banana
73564,banana
65754,orange
82258,apple
82237,apple
78603,banana
57393,banana
43156,banana
35014,orange
22236,banana
52274,orange
103783,banana
52110,banana
121429,apple
121491,apple
64567,apple
67136,banana
122105,banana
1153,banana
67269,banana
59467,banana
20755,banana
85955,apple
112123,apple
112181,apple
112445,banana
1132,banana
43118,banana
29642,banana
37400,peach
44266,peach
44684,banana
50948,banana
42987,peach
43001,banana
22748,banana
21695,banana
19702,banana
21802,banana
29610,banana
75553,peach
63182,apple
66475,apple
117381,peach
117385,apple
117592,banana
117565,banana
117456,orange
13559,peach
67654,orange
54878,orange
54955,banana
46320,peach
54960,orange
29167,banana
29969,banana
29874,peach
29986,banana
20614,banana
20605,banana
20477,banana
37077,peach
42883,banana
4806,banana
4794,banana
40979,banana
71363,orange
82106,apple
65988,banana
46985,banana
47016,banana
36334,banana
66400,banana
39309,banana
57149,banana
11428,apple
55498,orange
6767,apple
37370,banana
37299,apple
17697,banana
21588,apple
57680,peach
57701,banana
57625,banana
57643,orange
115334,banana
115311,orange
41327,peach
57287,orange
57267,banana
13276,banana
25653,orange
10736,banana
109052,orange
54434,banana
2885,banana
87342,orange
74018,banana
86474,apple
24745,orange
61040,orange
8807,banana
14593,banana
14618,apple
109419,banana
106340,apple
95100,apple
36191,banana
39365,banana
39032,apple
38974,apple
95249,banana
95264,banana
95311,apple
23172,apple
73730,orange
14941,peach
71169,apple
6185,apple
23399,peach
23396,banana
99866,peach
52452,banana
52415,orange
10777,banana
47902,apple
23111,banana
17166,banana
2988,peach
4638,banana
141,apple
28864,peach
79741,banana
79767,apple
25532,banana
25393,banana
17234,banana
17238,banana
17156,banana
99546,apple
77379,apple
23890,banana
107788,orange
57833,orange
60529,banana
114314,orange
117747,apple
29303,apple
117895,apple
117691,orange
54100,apple
101460,banana
84648,apple
84689,banana
61538,apple
62291,peach
62339,banana
62324,banana
52632,apple
52638,banana
100199,banana
52216,banana
52222,apple
22837,banana
7372,peach
22815,banana
101000,banana
107219,banana
107272,banana
107141,orange
107190,orange
56711,banana
116874,peach
116704,orange
116890,orange
116955,orange
101160,orange
2157,banana
4542,banana
103081,orange
108636,banana
107131,orange
102000,apple
108631,peach
73800,banana
65073,banana
22983,peach
57787,apple
57813,banana
86096,apple
106857,banana
118221,apple
118096,orange
48388,banana
35232,apple
66114,apple
13908,banana
47885,banana
66102,banana
15710,banana
46671,banana
14225,peach
62757,apple
62798,banana
20490,banana
20515,banana
85629,peach
85677,apple
76876,banana
78497,banana
116380,apple
116555,banana
116579,banana
116613,orange
57062,orange
102994,orange
51975,banana
43857,peach
122600,apple
115696,banana
46825,banana
31418,banana
100917,apple
32526,banana
2664,banana
78923,peach
39747,banana
2431,banana
8257,peach
78636,orange
78610,banana
116457,orange
117321,banana
41703,apple
42550,peach
78527,banana
78441,banana
56618,banana
56636,banana
101870,apple
101920,banana
101771,orange
96295,orange
101565,banana
76991,banana
83121,apple
48195,peach
108329,orange
108434,orange
108538,orange
34714,banana
34837,peach
78980,banana
79165,orange
8731,banana
107440,banana
72180,peach
106598,apple
29140,apple
29796,orange
106631,banana
106568,banana
16868,peach
100618,orange
23212,banana
23136,banana
50288,peach
50305,banana
44607,banana
79106,banana
46297,banana
46336,banana
46344,apple
31845,banana
11074,peach
8698,peach
36695,banana
46495,banana
63054,peach
62543,peach
63123,orange
100713,banana
115947,orange
112720,banana
84795,banana
84809,banana
46617,apple
68385,banana
68395,apple
38811,banana
43937,apple
66501,orange
34299,banana
47980,banana
48016,peach
48026,banana
28715,apple
6901,orange
69014,peach
85630,orange
84976,apple
15883,banana
11657,banana
34680,peach
87623,banana
87807,orange
101718,orange
21120,apple
21165,peach
38644,banana
104319,apple
104318,apple
104255,banana
51731,banana
79616,banana
29350,banana
22001,banana
2084,peach
12104,banana
23762,orange
68497,banana
55279,banana
24093,banana
46144,peach
21241,banana
122868,apple
122763,apple
28055,orange
34437,banana
114826,apple
114625,orange
85390,apple
85338,orange
109823,apple
115698,orange
23861,peach
23968,apple
1770,banana
45312,banana
55761,banana
55867,banana
836,banana
7740,orange
119581,orange
9327,banana
5469,peach
76093,banana
61172,banana
36086,banana
36121,banana
22195,apple
77101,apple
77134,banana
76972,orange
17900,banana
86280,apple
113749,apple
23475,banana
7379,banana
61415,orange
60571,orange
13911,banana
13847,peach
113084,apple
113125,banana
79898,orange
15219,banana
71976,apple
40042,banana
31216,banana
17986,banana
3821,banana
106086,banana
123096,orange
123094,apple
123195,apple
123053,apple
123038,apple
123186,apple
114115,banana
61694,peach
61740,banana
61727,banana
104587,orange
104667,banana
83454,orange
51295,orange
31306,banana
35869,banana
16078,peach
16001,banana
114247,orange
71975,banana
76009,peach
76059,apple
60701,banana
76501,orange
76621,orange
47817,banana
34388,peach
36336,banana
113565,peach
109835,apple
43694,peach
40422,banana
102047,banana
7071,peach
84610,banana
85311,apple
85325,banana
85300,banana
50393,peach
77205,peach
36429,banana
106291,orange
55534,banana
28635,banana
28599,banana
9159,banana
104779,peach
96511,banana
55265,banana
15530,peach
95873,banana
44228,banana
40539,apple
61092,apple
115081,orange
105801,banana
76197,peach
76217,banana
96197,banana
113401,apple
58030,apple
102200,banana
102238,banana
102153,peach
35326,banana
35351,peach
16831,banana
58214,banana
3959,banana
3985,peach
5430,peach
5410,peach
35722,banana
35806,banana
35809,banana
58890,apple
12594,banana
38381,orange
12278,apple
7116,banana
12441,banana
12373,peach
57998,banana
58575,banana
58717,banana
53165,banana
58150,orange
37879,banana
37193,banana
53573,banana
31776,banana
48946,banana
53567,banana
271,peach
52961,peach
2327,banana
42986,apple
16434,banana
16476,banana
16552,banana
50143,apple
80122,apple
85394,banana
75225,banana
5,apple
7702,banana
22004,banana
57066,apple
63944,peach
63942,banana
31657,banana
84084,peach
82781,banana
62131,orange
84108,orange
28897,banana
59103,banana
59120,banana
82618,banana
83854,banana
42720,banana
34962,peach
45565,apple
46016,orange
27268,banana
49100,banana
13188,peach
52822,apple
52784,banana
37590,banana
41664,orange
14613,banana
16228,banana
81817,apple
81839,apple
60832,peach
81892,banana
51762,banana
5750,banana
53425,banana
50993,banana
53417,banana
27377,apple
94734,banana
10387,banana
361,banana
58983,apple
34451,banana
57040,orange
37896,peach
37851,banana
49432,banana
49393,orange
20354,banana
49465,banana
32000,banana
26458,peach
26558,banana
18745,banana
18709,banana
18762,banana
18689,banana
120466,orange
120465,orange
120453,apple
120469,orange
16169,banana
33835,peach
33878,banana
38488,banana
14556,banana
8119,banana
45227,apple
63536,banana
28789,peach
59555,banana
40458,banana
48867,orange
4096,banana
52711,peach
64434,banana
38972,banana
64531,banana
60363,banana
7845,peach
7813,peach
5226,peach
43565,banana
12693,banana
12633,banana
43099,banana
49188,banana
110875,banana
34039,peach
34128,banana
34072,banana
34141,banana
46779,banana
111173,apple
57454,banana
111224,banana
111190,apple
65449,apple
46830,orange
16002,apple
16615,apple
16654,apple
98546,banana
85586,banana
33545,peach
80164,banana
6035,banana
69499,banana
16770,banana
70451,banana
70452,banana
7193,peach
89183,apple
94833,banana
94886,banana
10461,banana
121275,banana
113161,apple
18489,banana
7602,banana
7563,peach
111029,apple
108248,apple
101062,banana
25257,apple
111114,banana
